DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,PTS,Min,2PT,3PT,RB,Off Reb,Def Reb,AST,STL,BLK,TO
123093-228163,Jamir Watkins,SG,WAS,BKN,,3500,0,0,,0,0,0,0,0,100,116.2337,231.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-14498,Kyrie Irving,PG,DAL,POR,O,3500,0,0,,0,0,0,0,0,100,115.4618,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-189468,Colin Castleton,C,ORL,HOU,,3500,0,0,,0,0,0,0,0,100,109.8973,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-113267,Caleb Martin,SF,DAL,POR,,3600,2.7,0,2.7,0,0,0.04,0.04,0,100,115.4618,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-14513,Kawhi Leonard,SF/PF,LAC,BOS,O,8300,0,0,,0,0,0,0,0,100,108.279,221.8638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-16376,Dorian Finney-Smith,PF/SF,HOU,ORL,O,3700,0,0,,0,0,0,0,0,100,115.3213,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-20848,Damian Lillard,PG,POR,DAL,O,3500,0,0,,0,0,0,0,0,100,118.9152,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-55055,Dante Exum,PG,DAL,POR,O,3500,0,0,,0,0,0,0,0,100,115.4618,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228126,Dylan Harper,SG/PG,SA,SAC,O,4200,0,0,,0,0,0,0,0,100,122.937,240.3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-84714,Moritz Wagner,C,ORL,HOU,O,3500,0,0,,0,0,0,0,0,100,109.8973,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-213181,Trentyn Flowers,SF,CHI,UTA,,3500,0,0,,0,0,0,0,0,100,123.2552,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228106,Yang Hansen,C,POR,DAL,,3500,0,0,,0,0,0,0,0,100,118.9152,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-55056,Dario Saric,C,SAC,SA,,3500,0,0,,0,0,0,0,0,100,117.3802,240.3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-203793,Harrison Ingram,SF,SA,SAC,,3500,0,0,,0,0,0,0,0,100,122.937,240.3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-171787,Keegan Murray,PF/SF,SAC,SA,O,4700,0,0,,0,0,0,0,0,100,117.3802,240.3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-110310,Zion Williamson,PF,NO,GS,Q,8200,0,0,,0,0,11.63,11.63000000000023,0,100,110.1812,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-145822,Kevon Harris,SG,HOU,ORL,,3500,0,0,,0,0,0,0,0,100,115.3213,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-204374,David Jones Garcia,SF,SA,SAC,,3500,0,0,,0,0,0,0,0,100,122.937,240.3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228178,Hunter Dickinson,C,NO,GS,,3500,0,0,,0,0,0,0,0,100,110.1812,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228123,Noa Essengue,PF,CHI,UTA,,3500,0,0,,0,0,0,0,0,100,123.2552,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-18256,Doug McDermott,PF,SAC,SA,,3500,0,0,,0,0,0,0,0,100,117.3802,240.3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-80815,Zach Collins,C/PF,CHI,UTA,O,3600,0,0,,0,0,0,0,0,100,123.2552,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228722,Ryan Nembhard,PG,DAL,POR,Q,3500,0,0,,0,0,0,0,0,100,115.4618,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-102025,Haywood Highsmith,SF,BKN,WAS,O,3500,0,0,,0,0,0,0,0,100,115.2443,231.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-157850,Jalen Suggs,PG/SG,ORL,HOU,O,5800,0,0,,0,0,0,0,0,100,109.8973,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-188428,Scoot Henderson,PG,POR,DAL,O,4300,0,0,,0,0,0,0,0,100,118.9152,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-15755,Anthony Davis,C/PF,DAL,POR,O,9600,0,0,,0,0,0,0,0,100,115.4618,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228173,Rasheer Fleming,PF,PHO,ATL,,3500,0,0,,0,0,0.31,0.30999999999999983,0,100,113.8815,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228172,Koby Brea,SG,PHO,ATL,,3500,0,0,,0,0,0,0,0,100,113.8815,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-24247,Fred VanVleet,PG,HOU,ORL,O,3500,0,0,,0,0,0,0,0,100,115.3213,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-110322,Jordan Poole,PG/SG,NO,GS,O,5000,0,0,,0,0,0,0,0,100,110.1812,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-9663,Jrue Holiday,PG,POR,DAL,O,6800,0,0,,0,0,23.72,23.71999999999902,0,100,118.9152,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-15595,Bradley Beal,SG/SF,LAC,BOS,O,3500,0,0,,0,0,0,0,0,100,108.279,221.8638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-66968,Derrick Jones,SF/PF,LAC,BOS,Confirmed,4400,11.2,0,11.2,0,0,0.22,0.23984518319952688,0,100,108.279,221.8638,18.9654,13.375,17.75,22.5,25.125,30,35.625,19.4047,13.5,18.1,23.05,25.8,31.05,37.15,19.4047,13.5,18.1,23.05,25.8,31.05,37.15,19.3277,13.6875,18.1,22.8,25.55,30.6525,36.35,6.75206,7.0816,7.0816,6.82434,10.035,26.5735,2.34842,1.26383,2.38791,0.520917,1.867,1.173,1.00783,0.589333,0.913833
123093-228144,Alex Toohey,SF,GS,NO,,3500,0,0,,0,0,0,0,0,100,118.4982,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228153,Amari Williams,C,BOS,LAC,,3500,0,0,,0,0,0,0,0,100,113.5848,221.8638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-203733,Devin Carter,PG,SAC,SA,Q,3600,0,0,,0,0,0,0,0,100,117.3802,240.3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-23156,Georges Niang,SF/PF,UTA,CHI,O,3500,0,0,,0,0,0,0,0,100,118.8193,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-85597,Jordan McLaughlin,PG,SA,SAC,,3500,0,0,,0,0,0,0,0,100,122.937,240.3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-188418,Kobe Brown,SF,LAC,BOS,,3500,0,0,,0,0,0,0,0,100,108.279,221.8638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-84711,Grayson Allen,SG/SF,PHO,ATL,O,6200,0,0,,0,0,0,0,0,100,113.8815,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228117,Will Riley,SF,WAS,BKN,,3500,0,0,,0,0,0,0,0,100,116.2337,231.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-204370,Riley Minix,SF,SA,SAC,,3500,0,0,,0,0,0,0,0,100,122.937,240.3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228108,Ben Saraf,PG,BKN,WAS,,3600,0,0,,0,0,0,0,0,100,115.2443,231.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-203765,AJ Johnson,SG,WAS,BKN,,3500,1.2,0,1.2,0,0,0,0,0,100,116.2337,231.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-203784,Isaiah Crawford,SF,HOU,ORL,,3500,0,0,,0,0,0,0,0,100,115.3213,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-213191,Emanuel Miller,SF,CHI,UTA,,3500,0,0,,0,0,0,0,0,100,123.2552,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-204448,Trey Alexander,SG,NO,GS,,3500,0,0,,0,0,0,0,0,100,110.1812,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-157838,Cam Thomas,SG,BKN,WAS,O,3500,0,0,,0,0,0,0,0,100,115.2443,231.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228121,Yanic Konan Niederhauser,C,LAC,BOS,,3500,0,0,,0,0,0,0,0,100,108.279,221.8638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-157904,Jonathan Kuminga,SF/PF,GS,NO,O,5000,0,0,,0,0,0,0,0,100,118.4982,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-145323,Tre Jones,SG/PG,CHI,UTA,O,6000,0,0,,0,0,0.23,0.22999999999999998,0,100,123.2552,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-179512,Daeqwon Plowden,SF,SAC,SA,,3500,0,0,,0,0,0,0,0,100,117.3802,240.3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-110320,Matisse Thybulle,SF,POR,DAL,O,3500,0,0,,0,0,0,0,0,100,118.9152,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228183,Lachlan Olbrich,C,CHI,UTA,,3500,0,0,,0,0,0,0,0,100,123.2552,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228154,Max Shulga,PG,BOS,LAC,,3500,0,0,,0,0,0,0,0,100,113.5848,221.8638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-171660,Ron Harper,SF,BOS,LAC,,3500,0,0,,0,0,0,0,0,100,113.5848,221.8638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-233102,Jahmyl Telfort,SF,LAC,BOS,,3500,0,0,,0,0,0,0,0,100,108.279,221.8638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-63122,Kristaps Porzingis,C/PF,ATL,PHO,O,6900,0,0,,0,0,6.6,6.600000000000087,0,100,112.8215,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-157907,Jalen Green,SG/PG,PHO,ATL,O,6000,0,0,,0,0,0,0,0,100,113.8815,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-188445,Jordan Miller,SF,LAC,BOS,O,3700,8.4,0,8.4,0,0,0.07,0.05058875523312544,0,100,108.279,221.8638,10.0778,7,10,13.625,15.75,19.75,24.6262,10.1924,6.9,10.15,13.9,16.2,20.2,25.8505,10.1924,6.9,10.15,13.9,16.2,20.2,25.8505,10.2077,7.05,10.15,13.85,16,19.95,25.0515,5.07127,5.346,5.346,5.15704,4.27675,14.2789,1.20458,0.321916,2.19517,0.48875,1.70642,1.50017,0.582833,0.12775,0.601
123093-171769,Tari Eason,SF/PF,HOU,ORL,O,5100,0,0,,0,0,0,0,0,100,115.3213,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-157832,Sharife Cooper,PG,WAS,BKN,,3500,0,0,,0,0,0,0,0,100,116.2337,231.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-171762,JD Davison,PG,HOU,ORL,,3500,0,0,,0,0,0,0,0,100,115.3213,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-213394,Isaiah Stevens,PG,SAC,SA,,3500,0,0,,0,0,0,0,0,100,117.3802,240.3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228125,Carter Bryant,SF/PF,SA,SAC,,3500,1.4,0,1.4,0,0,0,0,0,100,122.937,240.3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-9623,Chris Paul,PG,LAC,BOS,,3600,0,0,,0,0,0,0,0,100,108.279,221.8638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-67708,Dejounte Murray,PG/SG,NO,GS,O,3500,0,0,,0,0,0,0,0,100,110.1812,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228179,Eli John Ndiaye,C,ATL,PHO,,3500,0,0,,0,0,0,0,0,100,112.8215,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-84703,De'Anthony Melton,PG/SG,GS,NO,O,3500,0,0,,0,0,0,0,0,100,118.4982,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228721,CJ Huntley,SF,PHO,ATL,,3500,0,0,,0,0,0,0,0,100,113.8815,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-203791,Nikola Durisic,SF,ATL,PHO,,3500,0,0,,0,0,0,0,0,100,112.8215,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-171665,Orlando Robinson,C,ORL,HOU,,3500,0,0,,0,0,0,0,0,100,109.8973,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
